
Note: No compatibility mode selected!


Circuit: my test circuit

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
nodea                                        0
nodeb                                        0
vw1#branch                                   0


No. of Data Rows : 10008
                                my test circuit
                                Transient Analysis  Thu Dec  4 11:19:33  2025
--------------------------------------------------------------------------------
Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
111	1.042800e-04	3.046631e+00	1.523316e+00	
112	1.052800e-04	3.071481e+00	1.535741e+00	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
113	1.062800e-04	3.096210e+00	1.548105e+00	
114	1.072800e-04	3.120816e+00	1.560408e+00	
115	1.082800e-04	3.145300e+00	1.572650e+00	
116	1.092800e-04	3.169659e+00	1.584829e+00	
117	1.102800e-04	3.193893e+00	1.596946e+00	
118	1.112800e-04	3.218001e+00	1.609000e+00	
119	1.122800e-04	3.241982e+00	1.620991e+00	
120	1.132800e-04	3.265834e+00	1.632917e+00	
121	1.142800e-04	3.289558e+00	1.644779e+00	
122	1.152800e-04	3.313153e+00	1.656576e+00	
123	1.162800e-04	3.336616e+00	1.668308e+00	
124	1.172800e-04	3.359947e+00	1.679974e+00	
125	1.182800e-04	3.383146e+00	1.691573e+00	
126	1.192800e-04	3.406212e+00	1.703106e+00	
127	1.202800e-04	3.429143e+00	1.714571e+00	
128	1.212800e-04	3.451938e+00	1.725969e+00	
129	1.222800e-04	3.474597e+00	1.737299e+00	
130	1.232800e-04	3.497119e+00	1.748560e+00	
131	1.242800e-04	3.519503e+00	1.759752e+00	
132	1.252800e-04	3.541748e+00	1.770874e+00	
133	1.262800e-04	3.563854e+00	1.781927e+00	
134	1.272800e-04	3.585818e+00	1.792909e+00	
135	1.282800e-04	3.607641e+00	1.803821e+00	
136	1.292800e-04	3.629322e+00	1.814661e+00	
137	1.302800e-04	3.650859e+00	1.825430e+00	
138	1.312800e-04	3.672252e+00	1.836126e+00	
139	1.322800e-04	3.693500e+00	1.846750e+00	
140	1.332800e-04	3.714603e+00	1.857301e+00	
141	1.342800e-04	3.735558e+00	1.867779e+00	
142	1.352800e-04	3.756367e+00	1.878183e+00	
143	1.362800e-04	3.777027e+00	1.888513e+00	
144	1.372800e-04	3.797538e+00	1.898769e+00	
145	1.382800e-04	3.817898e+00	1.908949e+00	
146	1.392800e-04	3.838109e+00	1.919054e+00	
147	1.402800e-04	3.858167e+00	1.929084e+00	
148	1.412800e-04	3.878074e+00	1.939037e+00	
149	1.422800e-04	3.897827e+00	1.948913e+00	
150	1.432800e-04	3.917426e+00	1.958713e+00	
151	1.442800e-04	3.936871e+00	1.968436e+00	
152	1.452800e-04	3.956160e+00	1.978080e+00	
153	1.462800e-04	3.975293e+00	1.987647e+00	
154	1.472800e-04	3.994270e+00	1.997135e+00	
155	1.482800e-04	4.013088e+00	2.006544e+00	
156	1.492800e-04	4.031748e+00	2.015874e+00	
157	1.502800e-04	4.050249e+00	2.025125e+00	
158	1.512800e-04	4.068590e+00	2.034295e+00	
159	1.522800e-04	4.086771e+00	2.043385e+00	
160	1.532800e-04	4.104790e+00	2.052395e+00	
161	1.542800e-04	4.122647e+00	2.061323e+00	
162	1.552800e-04	4.140341e+00	2.070170e+00	
163	1.562800e-04	4.157872e+00	2.078936e+00	
164	1.572800e-04	4.175238e+00	2.087619e+00	
165	1.582800e-04	4.192440e+00	2.096220e+00	
166	1.592800e-04	4.209476e+00	2.104738e+00	
167	1.602800e-04	4.226346e+00	2.113173e+00	
168	1.612800e-04	4.243050e+00	2.121525e+00	
169	1.622800e-04	4.259585e+00	2.129793e+00	
170	1.632800e-04	4.275953e+00	2.137977e+00	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
171	1.642800e-04	4.292152e+00	2.146076e+00	
172	1.652800e-04	4.308181e+00	2.154091e+00	
173	1.662800e-04	4.324040e+00	2.162020e+00	
174	1.672800e-04	4.339729e+00	2.169865e+00	
175	1.682800e-04	4.355246e+00	2.177623e+00	
176	1.692800e-04	4.370592e+00	2.185296e+00	
177	1.702800e-04	4.385764e+00	2.192882e+00	
178	1.712800e-04	4.400764e+00	2.200382e+00	
179	1.722800e-04	4.415590e+00	2.207795e+00	
180	1.732800e-04	4.430241e+00	2.215121e+00	
181	1.742800e-04	4.444718e+00	2.222359e+00	
182	1.752800e-04	4.459019e+00	2.229510e+00	
183	1.762800e-04	4.473144e+00	2.236572e+00	
184	1.772800e-04	4.487093e+00	2.243546e+00	
185	1.782800e-04	4.500864e+00	2.250432e+00	
186	1.792800e-04	4.514458e+00	2.257229e+00	
187	1.802800e-04	4.527874e+00	2.263937e+00	
188	1.812800e-04	4.541110e+00	2.270555e+00	
189	1.822800e-04	4.554168e+00	2.277084e+00	
190	1.832800e-04	4.567046e+00	2.283523e+00	
191	1.842800e-04	4.579743e+00	2.289871e+00	
192	1.852800e-04	4.592260e+00	2.296130e+00	
193	1.862800e-04	4.604595e+00	2.302297e+00	
194	1.872800e-04	4.616748e+00	2.308374e+00	
195	1.882800e-04	4.628720e+00	2.314360e+00	
196	1.892800e-04	4.640508e+00	2.320254e+00	
197	1.902800e-04	4.652113e+00	2.326057e+00	
198	1.912800e-04	4.663535e+00	2.331768e+00	
199	1.922800e-04	4.674773e+00	2.337386e+00	
200	1.932800e-04	4.685826e+00	2.342913e+00	
201	1.942800e-04	4.696694e+00	2.348347e+00	
202	1.952800e-04	4.707376e+00	2.353688e+00	
203	1.962800e-04	4.717873e+00	2.358937e+00	
204	1.972800e-04	4.728184e+00	2.364092e+00	
205	1.982800e-04	4.738307e+00	2.369154e+00	
206	1.992800e-04	4.748244e+00	2.374122e+00	
207	2.002800e-04	4.757993e+00	2.378997e+00	
208	2.012800e-04	4.767555e+00	2.383777e+00	
209	2.022800e-04	4.776928e+00	2.388464e+00	
210	2.032800e-04	4.786113e+00	2.393056e+00	
211	2.042800e-04	4.795109e+00	2.397554e+00	
212	2.052800e-04	4.803915e+00	2.401958e+00	
213	2.062800e-04	4.812532e+00	2.406266e+00	
214	2.072800e-04	4.820959e+00	2.410479e+00	
215	2.082800e-04	4.829195e+00	2.414598e+00	
216	2.092800e-04	4.837241e+00	2.418621e+00	
217	2.102800e-04	4.845096e+00	2.422548e+00	
218	2.112800e-04	4.852759e+00	2.426380e+00	
219	2.122800e-04	4.860231e+00	2.430116e+00	
220	2.132800e-04	4.867512e+00	2.433756e+00	
221	2.142800e-04	4.874600e+00	2.437300e+00	
222	2.152800e-04	4.881495e+00	2.440748e+00	
223	2.162800e-04	4.888198e+00	2.444099e+00	
224	2.172800e-04	4.894708e+00	2.447354e+00	
225	2.182800e-04	4.901024e+00	2.450512e+00	
226	2.192800e-04	4.907148e+00	2.453574e+00	
227	2.202800e-04	4.913077e+00	2.456538e+00	
228	2.212800e-04	4.918812e+00	2.459406e+00	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
229	2.222800e-04	4.924354e+00	2.462177e+00	
230	2.232800e-04	4.929700e+00	2.464850e+00	
231	2.242800e-04	4.934853e+00	2.467426e+00	
232	2.252800e-04	4.939810e+00	2.469905e+00	
233	2.262800e-04	4.944573e+00	2.472286e+00	
234	2.272800e-04	4.949140e+00	2.474570e+00	
235	2.282800e-04	4.953512e+00	2.476756e+00	
236	2.292800e-04	4.957688e+00	2.478844e+00	
237	2.302800e-04	4.961668e+00	2.480834e+00	
238	2.312800e-04	4.965453e+00	2.482726e+00	
239	2.322800e-04	4.969042e+00	2.484521e+00	
240	2.332800e-04	4.972434e+00	2.486217e+00	
241	2.342800e-04	4.975630e+00	2.487815e+00	
242	2.352800e-04	4.978630e+00	2.489315e+00	
243	2.362800e-04	4.981433e+00	2.490717e+00	
244	2.372800e-04	4.984040e+00	2.492020e+00	
245	2.382800e-04	4.986449e+00	2.493225e+00	
246	2.392800e-04	4.988662e+00	2.494331e+00	
247	2.402800e-04	4.990678e+00	2.495339e+00	
248	2.412800e-04	4.992497e+00	2.496249e+00	
249	2.422800e-04	4.994119e+00	2.497060e+00	
250	2.432800e-04	4.995544e+00	2.497772e+00	
251	2.442800e-04	4.996771e+00	2.498386e+00	
252	2.452800e-04	4.997801e+00	2.498901e+00	
253	2.462800e-04	4.998634e+00	2.499317e+00	
254	2.472800e-04	4.999270e+00	2.499635e+00	
255	2.482800e-04	4.999708e+00	2.499854e+00	
256	2.492800e-04	4.999949e+00	2.499974e+00	
257	2.502800e-04	4.999992e+00	2.499996e+00	
258	2.512800e-04	4.999838e+00	2.499919e+00	
259	2.522800e-04	4.999487e+00	2.499743e+00	
260	2.532800e-04	4.998938e+00	2.499469e+00	
261	2.542800e-04	4.998192e+00	2.499096e+00	
262	2.552800e-04	4.997249e+00	2.498624e+00	
263	2.562800e-04	4.996108e+00	2.498054e+00	
264	2.572800e-04	4.994770e+00	2.497385e+00	
265	2.582800e-04	4.993235e+00	2.496618e+00	
266	2.592800e-04	4.991503e+00	2.495751e+00	
267	2.602800e-04	4.989574e+00	2.494787e+00	
268	2.612800e-04	4.987447e+00	2.493724e+00	
269	2.622800e-04	4.985124e+00	2.492562e+00	
270	2.632800e-04	4.982604e+00	2.491302e+00	
271	2.642800e-04	4.979888e+00	2.489944e+00	
272	2.652800e-04	4.976974e+00	2.488487e+00	
273	2.662800e-04	4.973865e+00	2.486932e+00	
274	2.672800e-04	4.970558e+00	2.485279e+00	
275	2.682800e-04	4.967056e+00	2.483528e+00	
276	2.692800e-04	4.963358e+00	2.481679e+00	
277	2.702800e-04	4.959463e+00	2.479732e+00	
278	2.712800e-04	4.955373e+00	2.477687e+00	
279	2.722800e-04	4.951087e+00	2.475544e+00	
280	2.732800e-04	4.946606e+00	2.473303e+00	
281	2.742800e-04	4.941930e+00	2.470965e+00	
282	2.752800e-04	4.937058e+00	2.468529e+00	
283	2.762800e-04	4.931991e+00	2.465996e+00	
284	2.772800e-04	4.926730e+00	2.463365e+00	
285	2.782800e-04	4.921274e+00	2.460637e+00	
286	2.792800e-04	4.915624e+00	2.457812e+00	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
287	2.802800e-04	4.909780e+00	2.454890e+00	
288	2.812800e-04	4.903742e+00	2.451871e+00	
289	2.822800e-04	4.897511e+00	2.448755e+00	
290	2.832800e-04	4.891086e+00	2.445543e+00	
291	2.842800e-04	4.884468e+00	2.442234e+00	
292	2.852800e-04	4.877657e+00	2.438829e+00	
293	2.862800e-04	4.870654e+00	2.435327e+00	
294	2.872800e-04	4.863458e+00	2.431729e+00	
295	2.882800e-04	4.856071e+00	2.428035e+00	
296	2.892800e-04	4.848491e+00	2.424246e+00	
297	2.902800e-04	4.840721e+00	2.420360e+00	
298	2.912800e-04	4.832759e+00	2.416379e+00	
299	2.922800e-04	4.824606e+00	2.412303e+00	
300	2.932800e-04	4.816263e+00	2.408132e+00	
301	2.942800e-04	4.807730e+00	2.403865e+00	
302	2.952800e-04	4.799007e+00	2.399503e+00	
303	2.962800e-04	4.790094e+00	2.395047e+00	
304	2.972800e-04	4.780993e+00	2.390496e+00	
305	2.982800e-04	4.771702e+00	2.385851e+00	
306	2.992800e-04	4.762224e+00	2.381112e+00	
307	3.002800e-04	4.752557e+00	2.376278e+00	
308	3.012800e-04	4.742703e+00	2.371351e+00	
309	3.022800e-04	4.732661e+00	2.366331e+00	
310	3.032800e-04	4.722433e+00	2.361216e+00	
311	3.042800e-04	4.712018e+00	2.356009e+00	
312	3.052800e-04	4.701417e+00	2.350708e+00	
313	3.062800e-04	4.690630e+00	2.345315e+00	
314	3.072800e-04	4.679659e+00	2.339829e+00	
315	3.082800e-04	4.668502e+00	2.334251e+00	
316	3.092800e-04	4.657162e+00	2.328581e+00	
317	3.102800e-04	4.645637e+00	2.322819e+00	
318	3.112800e-04	4.633929e+00	2.316965e+00	
319	3.122800e-04	4.622038e+00	2.311019e+00	
320	3.132800e-04	4.609965e+00	2.304982e+00	
321	3.142800e-04	4.597709e+00	2.298855e+00	
322	3.152800e-04	4.585273e+00	2.292636e+00	
323	3.162800e-04	4.572655e+00	2.286327e+00	
324	3.172800e-04	4.559856e+00	2.279928e+00	
325	3.182800e-04	4.546878e+00	2.273439e+00	
326	3.192800e-04	4.533720e+00	2.266860e+00	
327	3.202800e-04	4.520383e+00	2.260191e+00	
328	3.212800e-04	4.506868e+00	2.253434e+00	
329	3.222800e-04	4.493174e+00	2.246587e+00	
330	3.232800e-04	4.479304e+00	2.239652e+00	
331	3.242800e-04	4.465256e+00	2.232628e+00	
332	3.252800e-04	4.451032e+00	2.225516e+00	
333	3.262800e-04	4.436633e+00	2.218316e+00	
334	3.272800e-04	4.422058e+00	2.211029e+00	
335	3.282800e-04	4.407309e+00	2.203654e+00	
336	3.292800e-04	4.392386e+00	2.196193e+00	
337	3.302800e-04	4.377289e+00	2.188644e+00	
338	3.312800e-04	4.362019e+00	2.181010e+00	
339	3.322800e-04	4.346578e+00	2.173289e+00	
340	3.332800e-04	4.330965e+00	2.165482e+00	
341	3.342800e-04	4.315180e+00	2.157590e+00	
342	3.352800e-04	4.299226e+00	2.149613e+00	
343	3.362800e-04	4.283101e+00	2.141551e+00	
344	3.372800e-04	4.266808e+00	2.133404e+00	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
345	3.382800e-04	4.250346e+00	2.125173e+00	
346	3.392800e-04	4.233717e+00	2.116858e+00	
347	3.402800e-04	4.216920e+00	2.108460e+00	
348	3.412800e-04	4.199956e+00	2.099978e+00	
349	3.422800e-04	4.182827e+00	2.091414e+00	
350	3.432800e-04	4.165533e+00	2.082767e+00	
351	3.442800e-04	4.148075e+00	2.074037e+00	
352	3.452800e-04	4.130452e+00	2.065226e+00	
353	3.462800e-04	4.112667e+00	2.056333e+00	
354	3.472800e-04	4.094719e+00	2.047359e+00	
355	3.482800e-04	4.076609e+00	2.038305e+00	
356	3.492800e-04	4.058339e+00	2.029169e+00	
357	3.502800e-04	4.039908e+00	2.019954e+00	
358	3.512800e-04	4.021318e+00	2.010659e+00	
359	3.522800e-04	4.002569e+00	2.001285e+00	
360	3.532800e-04	3.983662e+00	1.991831e+00	
361	3.542800e-04	3.964598e+00	1.982299e+00	
362	3.552800e-04	3.945378e+00	1.972689e+00	
363	3.562800e-04	3.926001e+00	1.963001e+00	
364	3.572800e-04	3.906470e+00	1.953235e+00	
365	3.582800e-04	3.886784e+00	1.943392e+00	
366	3.592800e-04	3.866945e+00	1.933472e+00	
367	3.602800e-04	3.846953e+00	1.923477e+00	
368	3.612800e-04	3.826810e+00	1.913405e+00	
369	3.622800e-04	3.806515e+00	1.903257e+00	
370	3.632800e-04	3.786070e+00	1.893035e+00	
371	3.642800e-04	3.765475e+00	1.882738e+00	
372	3.652800e-04	3.744732e+00	1.872366e+00	
373	3.662800e-04	3.723841e+00	1.861921e+00	
374	3.672800e-04	3.702803e+00	1.851402e+00	
375	3.682800e-04	3.681619e+00	1.840810e+00	
376	3.692800e-04	3.660290e+00	1.830145e+00	
377	3.702800e-04	3.638816e+00	1.819408e+00	
378	3.712800e-04	3.617198e+00	1.808599e+00	
379	3.722800e-04	3.595438e+00	1.797719e+00	
380	3.732800e-04	3.573535e+00	1.786768e+00	
381	3.742800e-04	3.551492e+00	1.775746e+00	
382	3.752800e-04	3.529308e+00	1.764654e+00	
383	3.762800e-04	3.506985e+00	1.753493e+00	
384	3.772800e-04	3.484524e+00	1.742262e+00	
385	3.782800e-04	3.461925e+00	1.730962e+00	
386	3.792800e-04	3.439189e+00	1.719595e+00	
387	3.802800e-04	3.416318e+00	1.708159e+00	
388	3.812800e-04	3.393312e+00	1.696656e+00	
389	3.822800e-04	3.370171e+00	1.685086e+00	
390	3.832800e-04	3.346898e+00	1.673449e+00	
391	3.842800e-04	3.323493e+00	1.661746e+00	
392	3.852800e-04	3.299956e+00	1.649978e+00	
393	3.862800e-04	3.276289e+00	1.638144e+00	
394	3.872800e-04	3.252493e+00	1.626246e+00	
395	3.882800e-04	3.228568e+00	1.614284e+00	
396	3.892800e-04	3.204516e+00	1.602258e+00	
397	3.902800e-04	3.180337e+00	1.590169e+00	
398	3.912800e-04	3.156033e+00	1.578017e+00	
399	3.922800e-04	3.131604e+00	1.565802e+00	
400	3.932800e-04	3.107052e+00	1.553526e+00	
401	3.942800e-04	3.082377e+00	1.541188e+00	
402	3.952800e-04	3.057580e+00	1.528790e+00	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
403	3.962800e-04	3.032662e+00	1.516331e+00	
404	3.972800e-04	3.007625e+00	1.503813e+00	
405	3.982800e-04	2.982469e+00	1.491235e+00	
406	3.992800e-04	2.957196e+00	1.478598e+00	
407	4.002800e-04	2.931805e+00	1.465903e+00	
408	4.012800e-04	2.906299e+00	1.453150e+00	
409	4.022800e-04	2.880678e+00	1.440339e+00	
410	4.032800e-04	2.854944e+00	1.427472e+00	
411	4.042800e-04	2.829096e+00	1.414548e+00	
412	4.052800e-04	2.803137e+00	1.401569e+00	
413	4.062800e-04	2.777067e+00	1.388534e+00	
414	4.072800e-04	2.750888e+00	1.375444e+00	
415	4.082800e-04	2.724600e+00	1.362300e+00	
416	4.092800e-04	2.698205e+00	1.349102e+00	
417	4.102800e-04	2.671703e+00	1.335851e+00	
418	4.112800e-04	2.645095e+00	1.322548e+00	
419	4.122800e-04	2.618383e+00	1.309192e+00	
420	4.132800e-04	2.591568e+00	1.295784e+00	
421	4.142800e-04	2.564650e+00	1.282325e+00	
422	4.152800e-04	2.537632e+00	1.268816e+00	
423	4.162800e-04	2.510513e+00	1.255256e+00	
424	4.172800e-04	2.483295e+00	1.241647e+00	
425	4.182800e-04	2.455978e+00	1.227989e+00	
426	4.192800e-04	2.428565e+00	1.214283e+00	
427	4.202800e-04	2.401056e+00	1.200528e+00	
428	4.212800e-04	2.373452e+00	1.186726e+00	
429	4.222800e-04	2.345755e+00	1.172877e+00	
430	4.232800e-04	2.317965e+00	1.158982e+00	
431	4.242800e-04	2.290083e+00	1.145042e+00	
432	4.252800e-04	2.262111e+00	1.131056e+00	
433	4.262800e-04	2.234050e+00	1.117025e+00	
434	4.272800e-04	2.205900e+00	1.102950e+00	
435	4.282800e-04	2.177664e+00	1.088832e+00	
436	4.292800e-04	2.149341e+00	1.074671e+00	
437	4.302800e-04	2.120934e+00	1.060467e+00	
438	4.312800e-04	2.092443e+00	1.046221e+00	
439	4.322800e-04	2.063869e+00	1.031934e+00	
440	4.332800e-04	2.035214e+00	1.017607e+00	
441	4.342800e-04	2.006478e+00	1.003239e+00	
442	4.352800e-04	1.977663e+00	9.888317e-01	
443	4.362800e-04	1.948771e+00	9.743853e-01	
444	4.372800e-04	1.919801e+00	9.599004e-01	
445	4.382800e-04	1.890755e+00	9.453776e-01	
446	4.392800e-04	1.861635e+00	9.308175e-01	
447	4.402800e-04	1.832441e+00	9.162206e-01	
448	4.412800e-04	1.803175e+00	9.015876e-01	
449	4.422800e-04	1.773838e+00	8.869189e-01	
450	4.432800e-04	1.744431e+00	8.722153e-01	
451	4.442800e-04	1.714954e+00	8.574772e-01	
452	4.452800e-04	1.685411e+00	8.427053e-01	
453	4.462800e-04	1.655800e+00	8.279001e-01	
454	4.472800e-04	1.626124e+00	8.130622e-01	
455	4.482800e-04	1.596384e+00	7.981922e-01	
456	4.492800e-04	1.566581e+00	7.832907e-01	
457	4.502800e-04	1.536717e+00	7.683583e-01	
458	4.512800e-04	1.506791e+00	7.533956e-01	
459	4.522800e-04	1.476806e+00	7.384031e-01	
460	4.532800e-04	1.446763e+00	7.233815e-01	

Index   time            v(nodea)        v(nodeb)        
--------------------------------------------------------------------------------
461	4.542800e-04	1.416663e+00	7.083313e-01	
462	4.552800e-04	1.386506e+00	6.932531e-01	
463	4.562800e-04	1.356295e+00	6.781476e-01	
464	4.572800e-04	1.326031e+00	6.630153e-01	
465	4.582800e-04	1.295714e+00	6.478568e-01	
466	4.592800e-04	1.265345e+00	6.326727e-01	
467	4.602800e-04	1.234927e+00	6.174637e-01	
468	4.612800e-04	1.204461e+00	6.022303e-01	
469	4.622800e-04	1.173946e+00	5.869731e-01	
470	4.632800e-04	1.143386e+00	5.716928e-01	
471	4.642800e-04	1.112780e+00	5.563898e-01	
472	4.652800e-04	1.082130e+00	5.410650e-01	
473	4.662800e-04	1.051437e+00	5.257187e-01	
474	4.672800e-04	1.020703e+00	5.103517e-01	
475	4.682800e-04	9.899291e-01	4.949646e-01	
476	4.692800e-04	9.591157e-01	4.795579e-01	
477	4.702800e-04	9.282645e-01	4.641322e-01	
478	4.712800e-04	8.973766e-01	4.486883e-01	
479	4.722800e-04	8.664533e-01	4.332266e-01	
480	4.732800e-04	8.354957e-01	4.177479e-01	
481	4.742800e-04	8.045052e-01	4.022526e-01	
482	4.752800e-04	7.734830e-01	3.867415e-01	
483	4.762800e-04	7.424302e-01	3.712151e-01	
484	4.772800e-04	7.113480e-01	3.556740e-01	
485	4.782800e-04	6.802378e-01	3.401189e-01	
486	4.792800e-04	6.491008e-01	3.245504e-01	
487	4.802800e-04	6.179381e-01	3.089691e-01	
488	4.812800e-04	5.867510e-01	2.933755e-01	
